DestPlace;DestNo;Date;Time;Minutes;Amt1;CustNo;UserID;CallGroup
;1494437986;15.5;19:47;2:05;0,144;SBV022714;800252048;FRE
;1933401350;12.5;19:47;9:59;0,067;SBV022714;800252048;FRE
Reading;1189416858;1.5;19:48;2:26;0,054;217654;1189831526;LOC
;1619296987;14.5;19:48;1:06;0,076;SBV022714;800252099;FRE
Cellnet;7740337269;17.5;19:48;1:05;0,191;217654;1189831526;MOB
;129823212;8.5;19:49;5:09;0,357;SBV022714;800243088;FRE
;1332767657;25.4;19:49;1:15;0,086;SBV022713;800833481;FRE
Northampton;1604454521;25.5;19:49;8:05;0,188;SBV030414;1483799119;NAT
;1784453304;30.5;19:49;10:43;0,744;SBV010901;8009806000;FRE
Reading;1189836481;12.5;19:50;2:17;0,045;217654;1189831526;LOC
;1274641836;29.5;19:50;3:18;0,229;SBV022714;800252099;FRE
;1332347226;3.5;19:50;7:59;0,037;SBV022713;800833481;FRE
;1332701692;23.4;19:50;1:10;0,081;SBV022713;800833481;FRE
Cellnet;7860317768;11.5;19:50;14:49;2,238;20948;1670517410;MOB
;1158410201;21.5;19:51;18:59;0,049;SBV022714;800252099;FRE
;1217725270;14.5;19:51;13:59;0,016;SBV022714;800252099;FRE
;1270875086;1.5;19:51;2:00;0,139;SBV022714;800252099;FRE
;1772517077;9.5;19:51;2:05;0,144;SBV010901;8009806000;FRE
;1842755490;31.5;19:51;1:54;0,132;SBV010901;8009806000;FRE
;1217725270;14.5;19:52;1:35;0,11;SBV022714;800252099;FRE
;1516302863;28.5;19:52;5:59;0,006;SBV022714;800252048;FRE
;1926511214;21.5;19:52;1:10;0,081;SBV022714;800243088;FRE
Cellnet;7740198999;5.5;19:52;6:59;0,032;332833;1440730295;MOB
Vodafone;7776076634;14.5;19:52;0:59;0,132;217654;1189831526;MOB
;1132485718;13.5;19:53;5:59;0,034;SBV022714;800252099;FRE
;1229462339;2.5;19:53;9:28;0,657;SBV010901;8009806000;FRE
;1274637081;17.5;19:53;1:02;0,071;SBV022714;800252099;FRE
;1405812269;4.5;19:53;12:59;0,015;SBV022502;8007835658;FRE
;1614947105;12.5;19:53;5:59;0,062;SBV022714;800252099;FRE
Manchester;1617214083;25.5;19:53;5:38;0,113;308;2074316125;NAT
;2083186945;4.5;19:53;6:44;0,467;SBV010901;8009806000;FRE
Grenada;14734432792;27.5;19:53;13:42;5,86;800050561;2085784817;INT
;1132689198;24.5;19:54;3:17;0,228;SBV022714;800243189;FRE
Ipswich;1473720362;11.5;19:54;3:43;0,061;SBV061205;1473687679;LOC
Reading;1189836481;1.5;19:55;9:59;0,035;217654;1189831526;LOC
;1274682089;29.5;19:55;7:57;0,552;SBV010901;8009806000;FRE
;1513349726;1.5;19:55;1:57;0,135;SBV022714;800252048;FRE
;1132869041;30.5;19:56;1:15;0,086;SBV022714;800243088;FRE
Nottingham;1159490924;22.5;19:56;14:12;0,164;8822;1332553049;LOC
Bristol;1179248949;18.5;19:57;5:59;0,032;217654;1189831526;NAT
;1614315848;2.5;19:57;2:15;0,156;SBV022714;800252099;FRE
Reading;1189833063;28.5;19:58;20:59;0,033;217654;1189831526;LOC
Bristol;1179248949;18.5;19:59;7:59;0,033;217654;1189831526;NAT
;1484715218;29.5;19:59;20:59;0,024;SBV022714;800252099;FRE
;1636674469;25.5;19:59;5:59;0,006;SBV022714;800243225;FRE
Orange;7790237032;18.5;20:00;22:59;0,132;217654;1189831526;MOB
Bristol;1179248949;18.5;20:01;4:59;0,031;217654;1189831526;NAT
;1274637081;17.5;20:01;13:59;0,016;SBV022714;800252099;FRE
Maldon;1621816581;14.5;20:01;4:05;0,126;21827;1787227570;NAT
;1782771770;14.5;20:01;20:59;0,052;SBV022714;800243093;FRE
;1514766944;26.5;20:02;4:59;0,033;SBV022714;800243189;FRE
;1782850374;27.5;20:02;0:59;0,028;SBV022714;800252099;FRE
;7899921172;7.5;20:03;2:59;0,031;SBV022714;800252099;FRE
Fakenham;1328863569;6.5;20:04;33:28:00;0,372;SBV011801;1535632183;NAT
;1865714151;19.5;20:04;1:04;0,074;SBV022714;800252099;FRE
;7811154912;11.5;20:04;1:03;0,072;SBV022714;800243225;FRE
Manchester;1612247719;18.5;20:05;4:00;0,08;308;2074316125;NAT
Matlock;1629825489;17.5;20:05;7:31;0,181;8822;1332553049;NAT
London;2084552784;2.5;20:05;20:59;0,025;308;2074316125;LOC
Orange Pcs;7866169785;28.5;20:05;18:42;2,476;217654;1189831526;MOB
;1159205192;24.5;20:06;2:51;0,198;SBV022714;800252099;FRE
;1234273628;30.5;20:06;1:19;0,091;SBV022714;800252099;FRE
Scarborough;1723370493;16.5;20:06;4:05;0,105;SBV011801;1535632183;NAT
;1922445274;8.5;20:06;2:48;0,194;SBV022714;800252048;FRE
London;2086413275;15.5;20:06;38:00:00;0,796;110343;1702520063;NAT
Matlock;162957015;6.5;20:07;14:59;0,032;8822;1332553049;NAT
;1158773358;11.5;20:07;5:00;0,347;SBV022714;800252099;FRE
;1270668611;1.5;20:07;1:02;0,071;SBV022714;800243189;FRE
Northwich;1606787878;9.5;20:07;11:31;0,3;217654;1189831526;NAT
;7711065298;12.5;20:07;19:59;0,023;SBV022714;800252099;FRE
;1514753148;24.5;20:09;3:42;0,257;SBV022714;800252099;FRE
London;2085994382;22.5;20:09;5:13;0,135;110343;1702520063;NAT
;1462622840;10.5;20:10;23:59;0,027;SBV022714;800243088;FRE
Southend On S;1702526235;13.5;20:10;6:01;0,068;110343;1702520063;LOC
;1788813857;2.5;20:10;2:39;0,184;SBV022714;800243093;FRE
Turkey;9,03E+11;31.5;20:10;1:36;0,561;SBV100301;1245360786;INT
;1274626846;23.5;20:11;2:19;0,161;SBV022714;800252099;FRE
Burton-On-Tre;1283702286;22.5;20:11;3:13;0,06;8822;1332553049;LOC
Maldon;1621816581;12.5;20:11;2:59;0,03;21827;1787227570;NAT
;1782593701;19.5;20:11;7:59;0,037;SBV022714;800252099;FRE
;1782850374;27.5;20:12;1:14;0,085;SBV022714;800252099;FRE
London;2079373353;17.5;20:12;10:59;0,025;308;2074316125;LOC
London;2083466533;3.5;20:12;1:28;0,025;308;2074316125;LOC
Norweb;8707512403;13.5;20:12;14:43;0,205;217654;1189831526;Iol
;1246563688;14.5;20:13;1:49;0,126;SBV022714;800252099;FRE
Maldon;1621816581;19.5;20:13;1:29;0,047;21827;1787227570;NAT
;7971867003;25.4;20:13;1:13;0,084;SBV022713;800833481;FRE
Spain (Sp.N.A;34913653253;17.5;20:13;1:03;0,158;308;2074316125;INT
Reading;1189843533;14.5;20:14;25:12:00;0,284;217654;1189831526;LOC
;1506417676;3.5;20:14;21:59;0,025;SBV010901;8009806000;FRE
Knutsford;1565872279;17.5;20:14;8:43;0,205;8822;1332553049;NAT
;1925573403;19.5;20:14;2:13;0,154;SBV022714;800252099;FRE
London;2088661945;25.5;20:14;8:02;0,06;308;2074316125;LOC
Bournemouth;1202395070;17.5;20:15;4:24;0,088;308;2074316125;NAT
Huntingdon;1480469145;23.5;20:15;58:25:00;1,207;110343;1702433229;NAT
Maldon;1621816581;22.5;20:16;3:01;0,1;21827;1787227570;NAT
Lochgilphead;1546602116;30.5;20:17;9:43;0,222;SBV030610;1243512327;NAT
London;2072290877;2.5;20:17;5:59;0,038;800041177;2074830953;LOC
;1252716513;19.5;20:18;1:00;0,069;SBV010901;8009806000;FRE
;1302841332;26.5;20:18;2:16;0,157;SBV022714;800252099;FRE
;1462730101;18.5;20:18;8:59;0,038;SBV010901;8009806000;FRE
;1869320995;5.5;20:18;1:28;0,101;SBV022714;800243189;FRE
;1392252522;15.5;20:19;6:59;0,035;SBV010901;8009806000;FRE
London;2076074515;18.5;20:19;1:52;0,025;308;2074316125;LOC
;1162571049;9.5;20:20;3:59;0,032;SBV022714;800252099;FRE
Southend On S;1702466475;21.5;20:20;5:26;0,081;110343;1702433229;LOC
London;2072290877;2.5;20:20;21:59;0,037;800041177;2074830953;LOC
;1512800266;26.5;20:21;3:11;0,221;SBV022714;800252099;FRE
;1865714151;19.5;20:21;1:26;0,099;SBV022714;800252099;FRE
London;2084551539;17.5;20:21;41:08:00;0,31;308;2074316125;LOC
;1283701781;7.5;20:22;17:59;0,02;SBV022713;800833481;FRE
Holyhead;1407810786;5.5;20:22;1:37;0,046;332833;1440730295;NAT
Bourne;1778394894;10.4;20:22;9:59;0,035;320180;1778347123;LOC
Federal Repub;4,94E+11;3.5;20:22;23:59;0,138;800041177;2074830953;INT
;1514753148;24.5;20:24;5:59;0,034;SBV022714;800252099;FRE
Acc Telecom;8702647576;2.5;20:24;4:59;0,03;SBV051521;1484531712;Iol
Acc Telecom;8702647576;3.5;20:24;13:59;0,024;SBV051521;1484531712;Iol
Federal Repub;4,94E+11;3.5;20:24;40:25:00;5,53;800041177;2074830953;INT
Cambridge;1223208604;31.5;20:25;0:59;0,033;332833;1440730295;LOC
Falmouth;1326221365;16.5;20:25;13:46;0,306;SBV011801;1535632183;NAT
;1388745963;1.5;20:25;11:59;0,041;SBV010901;8009806000;FRE
London;2074350110;25.5;20:25;17:59;0,025;308;2074316125;LOC
Acc Telecom;8702647576;11.4;20:25;4:59;0,03;SBV051521;1484531712;Iol
Acc Telecom;8702647576;12.4;20:25;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;3.5;20:25;13:59;0,024;SBV051521;1484531712;Iol
Grenada;14734427949;27.5;20:25;12:32;5,364;800050561;2085784817;INT
;169551573;25.5;20:26;2:10;0,15;SBV022714;800243093;FRE
Leeds;1132828195;31.5;20:26;13:37;0,304;332833;1440730295;NAT
;1142852942;7.5;20:26;1:43;0,119;SBV022714;800252099;FRE
;1527873188;27.5;20:26;1:57;0,135;SBV022714;800252099;FRE
;1619807169;11.5;20:26;12:59;0,042;SBV022714;800252358;FRE
Acc Telecom;8702647576;12.4;20:26;13:59;0,024;SBV051521;1484531712;Iol
Southend On S;1702433229;16.5;20:27;4:34;0,073;110343;1702520063;LOC
Bourne;1778344533;16.4;20:27;3:59;0,07;320180;1778347123;LOC
London;2072895683;25.5;20:27;1:07;0,025;308;2074316125;LOC
Pakenham;1359221069;5.5;20:28;19:27;0,228;332833;1440730295;NAT
;1512864766;30.5;20:28;2:39;0,184;SBV022714;800243189;FRE
;1625875631;24.5;20:28;19:59;0,05;SBV022714;800243189;FRE
;1709551828;22.5;20:28;1:00;0,069;SBV022714;800243088;FRE
;2476638305;4.5;20:28;10:59;0,012;SBV022714;800252099;FRE
;1246272843;30.5;20:29;1:29;0,103;SBV022714;800252099;FRE
London;2072285129;7.5;20:29;4:57;0,037;69553;2086824109;LOC
London;2083480127;25.5;20:29;7:48;0,058;308;2074316125;LOC
;1614426506;20.5;20:30;9:59;0,039;SBV022714;800252099;FRE
;1773827608;27.4;20:30;16:58;1,179;SBV022713;800833481;FRE
;1514753148;24.5;20:31;5:59;0,006;SBV022714;800252099;FRE
;1664560227;16.5;20:31;22:59;0,026;SBV022714;800243225;FRE
;1844218017;31.5;20:31;1:08;0,078;SBV022714;800243189;FRE
;1926338331;13.5;20:31;2:19;0,161;SBV022714;800252048;FRE
;1142365542;20.5;20:32;18:59;0,049;SBV022714;800252099;FRE
;1384442645;25.5;20:32;2:09;0,149;SBV022714;800243225;FRE
Southend On S;1702526235;5.5;20:32;6:07;0,068;110343;1702520063;LOC
One-2-One;7944566972;8.5;20:32;6:02;0,793;8822;1332553049;MOB
Orange;7968294030;8.3;20:32;17:59;0,053;SBV281110;1746765454;MOB
;1283517423;2.5;20:33;1:00;0,069;SBV022714;800243225;FRE
;1494675903;11.5;20:33;7:59;0,064;SBV022714;800252099;FRE
;1495371351;30.5;20:33;11:59;0,013;SBV010901;8009806000;FRE
;1922408405;30.5;20:33;1:22;0,094;SBV022714;800243093;FRE
;1993846039;7.5;20:33;4:59;0,061;SBV022714;800252099;FRE
;1332523553;7.5;20:35;16:59;0,019;SBV022714;800252099;FRE
;1606860591;15.5;20:35;2:10;0,15;SBV022714;800252048;FRE
;1803312278;29.5;20:35;9:59;0,039;SBV010901;8009806000;FRE
Orange;7974709906;9.5;20:36;13:59;0,058;332833;1440730295;MOB
Chelmsford;1245223076;2.3;20:37;2:59;0,021;SBV061205;1473687679;NAT
;1274547316;16.5;20:37;17:59;0,02;SBV022714;800252099;FRE
;1280705565;29.5;20:38;3:38;0,252;SBV022714;800243093;FRE
Reading;1189333906;4.5;20:39;18:59;0,037;217654;1189831526;LOC
London;2072285129;20.5;20:39;9:34;0,048;69553;2086824109;LOC
Orange;7967651466;25.5;20:39;2:38;0,217;308;2074316125;MOB
;1215504738;29.5;20:40;3:32;0,245;SBV022714;800243189;FRE
;1844339687;24.5;20:41;2:38;0,183;SBV022714;800252099;FRE
Vodafone;7901553018;7.5;20:42;7:59;0,093;800041177;2074830953;MOB
Reading;1189678268;16.5;20:44;15:07;0,182;217654;1189831526;LOC
London;2085686973;7.5;20:44;22:18;0,24;800041177;2074830953;LOC
;7790812466;29.5;20:44;1:51;0,128;SBV022714;800252099;FRE
;1215802688;17.5;20:45;23:59;0,027;SBV022714;800252099;FRE
London;2072285129;3.5;20:45;6:57;0,052;69553;2086824109;LOC
Reading;1189701368;13.5;20:46;11:44;0,109;217654;1189831526;LOC
Huddersfield;1484364676;30.4;20:46;14:59;0,022;SBV051521;1484530710;LOC
;7939506259;20.5;20:46;1:06;0,076;SBV022714;800252099;FRE
One-2-One;7941912915;22.5;20:46;22:59;0,066;308;2074316125;MOB
;1132161526;22.5;20:47;8:59;0,038;SBV022714;800252099;FRE
;1159258909;10.3;20:49;2:06;0,145;SBV022713;800833481;FRE
Leeds;1132583419;30.4;20:50;21:59;0,035;SBV051521;1484530710;NAT
Reading;1189571060;6.5;20:50;17:59;0,032;217654;1189831526;LOC
;1217338905;27.5;20:51;8:59;0,038;SBV022714;800252099;FRE
Cambridge;1223208604;31.5;20:51;26:32:00;0,28;332833;1440730295;LOC
;1274579281;16.5;20:51;1:08;0,078;SBV022714;800252099;FRE
;1332770670;25.3;20:52;4:59;0,033;SBV022713;800833481;FRE
Norweb;8707512403;15.5;20:52;10:37;0,279;217654;1189831526;Iol
;1159178251;21.5;20:53;19:59;0,023;SBV010901;8009806000;FRE
;1159227730;11.5;20:54;3:27;0,239;SBV022714;800243189;FRE
;1132362143;10.5;20:55;2:16;0,157;SBV022714;800252099;FRE
Bristol;1179248949;31.5;20:55;14:03;0,36;217654;1189831526;NAT
Southend On S;1702526235;27.5;20:55;7:59;0,033;110343;1702433229;LOC
Fakenham;1328863569;23.5;20:56;42:04:00;0,896;SBV011801;1535632183;NAT
;1908522677;29.5;20:56;3:10;0,22;SBV022714;800252099;FRE
Reading;1189836572;19.5;20:57;23:59;0,032;217654;1189831526;LOC
;1604763805;14.5;20:57;1:45;0,121;SBV022714;800252099;FRE
Templecombe;1963351367;14.5;20:57;14:59;0,025;SBV030610;1243512327;NAT
;1142215601;19.5;20:58;8:59;0,038;SBV022714;800252099;FRE
Reading;1189833609;19.5;20:58;12:59;0,031;217654;1189831526;LOC
;1925268064;21.5;20:58;20:59;0,024;SBV022714;800252358;FRE
;1132362143;10.5;20:59;17:59;0,048;SBV022714;800252099;FRE
Reading;1189503072;7.5;20:59;11:59;0,032;217654;1189831526;LOC
;1484718093;16.5;20:59;15:59;0,018;SBV022714;800252099;FRE
;1908564998;28.5;20:59;18:59;0,022;SBV022714;800252048;FRE
Orange;7790236746;21.5;20:59;16:59;0,067;217654;1189831526;MOB
Reading;1189406565;2.5;21:00;2:45;0,057;217654;1189831526;LOC
;7905032049;15.4;21:00;1:41;0,116;SBV022713;800833481;FRE
Reading;1189843167;12.5;21:01;1:11;0,038;217654;1189831526;LOC
;7719680673;5.5;21:01;12:59;0,015;SBV022714;800252048;FRE
Orange;7790236746;21.5;21:01;18:59;0,071;217654;1189831526;MOB
Orange;7968392013;14.5;21:01;1:09;0,172;332833;1440730295;MOB
;1612867165;9.5;21:02;1:12;0,083;SBV022714;800252358;FRE
;1159227730;11.5;21:03;3:59;0,032;SBV022714;800243189;FRE
Reading;1189406565;2.5;21:03;5:59;0,035;217654;1189831526;LOC
;1612732499;11.5;21:03;8:59;0,038;SBV022714;800252099;FRE
Orange;7779002354;14.5;21:03;5:59;0,091;332833;1440730295;MOB
;7796947262;17.5;21:03;12:59;0,042;SBV022714;800243088;FRE
Aberdeen;1224680432;17.5;21:04;1:36;0,046;252516;1224681562;LOC
;1704834105;19.5;21:04;23:59;0,027;SBV022714;800252048;FRE
Saffron Walde;1799599552;14.5;21:04;15:24;0,175;332833;1440730295;LOC
London;2086413275;17.5;21:04;50:04:00;1,039;110343;1702520063;NAT
;7796947262;17.5;21:04;3:27;0,239;SBV022714;800243088;FRE
Reading;1189833063;19.5;21:05;14:59;0,031;217654;1189831526;LOC
;1512016583;13.5;21:05;1:01;0,07;SBV022714;800252048;FRE
Lochgilphead;1546602116;18.5;21:06;4:42;0,117;SBV030610;1243512327;NAT
;7968364569;9.5;21:06;3:30;0,243;SBV022713;800833481;FRE
Lancaster;1524843818;1.5;21:07;12:59;0,034;332833;1440730295;NAT
;1865250647;30.5;21:07;1:18;0,09;SBV022714;800252099;FRE
Reading;1189323433;11.5;21:08;1:27;0,044;217654;1189831526;LOC
Reading;1189416858;23.5;21:09;7:14;0,102;217654;1189831526;LOC
London;2084421480;30.5;21:09;22:59;0,025;308;2074316125;LOC
;1902822625;25.5;21:10;7:59;0,064;SBV022714;800252099;FRE
London;2072285129;28.5;21:10;12:20;0,093;69553;2086824109;LOC
London;2084526855;30.5;21:10;22:49;0,172;308;2074316125;LOC
Reading;1189333906;18.5;21:11;20:59;0,037;217654;1189831526;LOC
;2476268815;11.5;21:11;16:59;0,019;SBV022714;800252099;FRE
;7977272170;14.5;21:12;8:59;0,066;SBV022714;800243189;FRE
Templecombe;1963351367;7.5;21:13;2:59;0,082;SBV030610;1243512327;NAT
;1384442645;25.5;21:14;19:59;0,023;SBV022714;800243225;FRE
;1536396392;25.5;21:14;16:59;0,019;SBV022714;800243088;FRE
Southend On S;1702520063;30.5;21:14;16:39;0,187;110343;1702433229;LOC
;7977272170;14.5;21:14;2:53;0,2;SBV022714;800243189;FRE
;1908522677;29.5;21:15;1:27;0,1;SBV022714;800252099;FRE
Southend On S;1702526235;9.5;21:16;16:59;0,032;110343;1702520063;LOC
Tscr Limited;7754255610;28.5;21:16;4:59;0,102;217654;1189831526;MOB
Leeds;1132828195;18.5;21:17;4:00;0,11;332833;1440730295;NAT
Reading;1189406565;20.5;21:17;0:59;0,032;217654;1189831526;LOC
;1215052506;29.5;21:17;14:59;0,045;SBV022714;800243225;FRE
;1280813754;12.5;21:18;1:36;0,111;SBV022714;800252048;FRE
;1327349836;8.5;21:18;4:05;0,283;SBV022714;800243088;FRE
;1933651393;21.5;21:18;19:59;0,023;SBV022714;800243088;FRE
;7970150852;31.5;21:18;2:32;0,176;SBV022714;800252099;FRE
;1214217787;15.5;21:21;3:03;0,211;SBV022714;800252099;FRE
Bristol;1179248949;31.5;21:22;9:59;0,052;217654;1189831526;NAT
Southend On S;1702433229;15.5;21:22;23:33;0,252;110343;1702520063;LOC
;1246825679;21.5;21:23;5:59;0,062;SBV022714;800252358;FRE
;1908505579;3.5;21:23;3:55;0,272;SBV022714;800252048;FRE
Templecombe;1963351367;20.5;21:25;21:59;0,023;SBV030610;1243512327;NAT
Acc Telecom;8702647576;3.5;21:25;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;8.5;21:25;4:59;0,03;SBV051521;1484531712;Iol
Acc Telecom;8702647576;9.5;21:25;13:59;0,024;SBV051521;1484531712;Iol
London;2083480127;23.5;21:26;21:46;0,164;308;2074316125;LOC
Acc Telecom;8702647576;12.4;21:26;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;13.4;21:26;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;14.4;21:26;13:59;0,022;SBV051521;1484531712;Iol
Acc Telecom;8702647576;15.4;21:26;13:59;0,022;SBV051521;1484531712;Iol
Acc Telecom;8702647576;16.4;21:26;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;17.4;21:26;4:59;0,03;SBV051521;1484531712;Iol
Acc Telecom;8702647576;18.4;21:26;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;9.5;21:26;13:59;0,024;SBV051521;1484531712;Iol
;1512016583;13.5;21:27;2:02;0,141;SBV022714;800252048;FRE
Acc Telecom;8702647576;18.4;21:27;13:59;0,024;SBV051521;1484531712;Iol
;1162215098;30.5;21:28;19:59;0,05;SBV022714;800252099;FRE
;1709720672;29.5;21:29;2:41;0,186;SBV022714;800243088;FRE
London;2077367892;2.3;21:29;11:00;0,249;SBV061205;1473687690;NAT
;1773827608;12.4;21:31;1:45;0,121;SBV022713;800833481;FRE
;1484859074;18.5;21:32;3:25;0,237;SBV022714;800243189;FRE
;1512289923;31.5;21:34;1:49;0,126;SBV022714;800252099;FRE
Canada;16049430671;29.5;21:34;1:05;0,148;SBV050828;1457874518;INT
;1216826068;27.5;21:37;3:24;0,236;SBV022714;800252099;FRE
;1525406944;13.5;21:40;3:00;0,208;SBV022714;800252099;FRE
;1773827608;4.5;21:43;7:13;0,501;SBV022713;800833481;FRE
Reading;1189836481;16.5;21:44;10:59;0,031;217654;1189831526;LOC
Abingdon;1235559836;11.5;21:44;5:27;0,109;69553;2086824225;NAT
;1612738887;21.5;21:44;2:59;0,207;SBV022714;800252358;FRE
London;2072335651;1.5;21:44;20:59;0,033;800041177;2074830953;LOC
Reading;1189571060;13.5;21:46;8:59;0,033;217654;1189831526;LOC
;1782265982;27.5;21:46;19:59;0,023;SBV022714;800252099;FRE
;7968364569;9.5;21:46;4:53;0,339;SBV022713;800833481;FRE
Reading;1189571060;13.5;21:47;16:43;0,143;217654;1189831526;LOC
;1494526853;19.5;21:49;2:19;0,161;SBV022714;800252048;FRE
Southend On S;1702344088;15.5;21:49;5:50;0,085;110343;1702520063;LOC
;1908511712;6.5;21:49;23:59;0,055;SBV022714;800252048;FRE
;1512862711;23.5;21:50;3:09;0,218;SBV022714;800252099;FRE
;1925815690;18.5;21:50;5:21;0,371;SBV022714;800252099;FRE
Tscr Limited;7753613494;12.5;21:51;1:53;0,064;217654;1189831526;MOB
Stanford-Le-H;1375380683;14.5;21:52;14:41;0,326;800041177;2074830953;NAT
;1773827608;4.5;21:52;2:12;0,152;SBV022713;800833481;FRE
;1922646800;1.5;21:52;1:40;0,115;SBV022714;800243088;FRE
London;2083410406;23.5;21:52;7:10;0,054;308;2074316125;LOC
Reading;1189323433;19.5;21:53;7:59;0,036;217654;1189831526;LOC
;1977676469;24.5;21:53;8:59;0,066;SBV022714;800252048;FRE
Stanford-Le-H;1375380683;15.5;21:54;4:39;0,123;800041177;2074830953;NAT
;1512862711;23.5;21:55;11:59;0,041;SBV022714;800252099;FRE
Southend On S;1702433229;15.5;21:55;1:45;0,046;110343;1702520063;LOC
Manchester;1612247719;30.5;21:56;1:27;0,029;308;2074316125;NAT
;2886769548;24.5;21:56;12:59;0,042;SBV010901;8009806000;FRE
;1132704859;13.5;21:57;13:59;0,044;SBV022714;800252099;FRE
Reading;1189503072;8.5;21:59;2:59;0,03;217654;1189831526;LOC
London;2086413275;3.5;21:59;44:10:00;0,92;110343;1702520063;NAT
London;2088661945;23.5;21:59;15:50;0,119;308;2074316125;LOC
Reading;1189406565;30.5;22:00;1:02;0,04;217654;1189831526;LOC
London;2083184225;8.5;22:00;2:43;0,055;800041177;2074830953;LOC
;1612852420;19.5;22:02;4:42;0,326;SBV022714;800252048;FRE
;1709893285;31.5;22:02;22:59;0,026;SBV022714;800252048;FRE
Vodafone;7901553018;8.5;22:04;14:18;1,736;800041177;2074830953;MOB
;1517228875;3.5;22:05;2:50;0,196;SBV022714;800252099;FRE
Southend On S;1702526235;9.5;22:05;4:59;0,03;110343;1702520063;LOC
;1709812373;3.5;22:09;1:49;0,126;SBV022714;800243088;FRE
Cellnet;7860317768;3.5;22:10;14:59;0,067;20948;1670517410;MOB
Cellnet;7860317768;3.5;22:10;8:59;0,052;20948;1670517410;MOB
;1709720672;29.5;22:12;14:59;0,045;SBV022714;800243088;FRE
;1924383872;13.5;22:12;1:19;0,091;SBV022714;800252099;FRE
Southend On S;1702526235;23.5;22:16;9:31;0,119;110343;1702520063;LOC
;1604821470;31.5;22:19;3:44;0,259;SBV022714;800252099;FRE
;1159670204;21.5;22:20;1:59;0,03;SBV022714;800252099;FRE
;7966230124;2.5;22:21;1:27;0,1;SBV022714;800243189;FRE
;7930574613;15.5;22:24;5:06;0,354;SBV022714;800252099;FRE
Southend On S;1702526235;27.5;22:25;1:24;0,038;110343;1702520063;LOC
;7779050516;9.5;22:25;9:59;0,039;SBV022714;800243189;FRE
;1214293326;29.5;22:26;14:59;0,045;SBV022714;800243093;FRE
Acc Telecom;8702647576;9.5;22:26;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;10.5;22:26;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;11.5;22:26;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;12.5;22:26;13:59;0,022;SBV051521;1484531712;Iol
Acc Telecom;8702647576;13.5;22:26;13:59;0,022;SBV051521;1484531712;Iol
Acc Telecom;8702647576;14.5;22:26;4:59;0,03;SBV051521;1484531712;Iol
Acc Telecom;8702647576;18.4;22:27;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;19.4;22:27;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;20.4;22:27;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;21.4;22:27;13:59;0,022;SBV051521;1484531712;Iol
Acc Telecom;8702647576;22.4;22:27;13:59;0,022;SBV051521;1484531712;Iol
Acc Telecom;8702647576;23.4;22:27;23:59;0,028;SBV051521;1484531712;Iol
Acc Telecom;8702647576;24.4;22:27;4:59;0,03;SBV051521;1484531712;Iol
Acc Telecom;8702647576;25.4;22:27;13:59;0,024;SBV051521;1484531712;Iol
Acc Telecom;8702647576;10.4;22:28;8:59;0,031;SBV051521;1484531712;Iol
Acc Telecom;8702647576;25.4;22:28;13:59;0,024;SBV051521;1484531712;Iol
Southend On S;1702526235;9.5;22:32;2:59;0,03;110343;1702520063;LOC
London;2086413275;31.5;22:33;25:27:00;0,543;110343;1702520063;NAT
Cellnet;7860317768;11.5;22:34;1:01;0,181;20948;1670517410;MOB
;1162996929;21.5;22:35;2:10;0,15;SBV022714;800252099;FRE
;1902452888;12.5;22:35;18:59;0,022;SBV022714;800252048;FRE
;7968364569;9.5;22:36;1:49;0,126;SBV022713;800833481;FRE
;1491202353;14.5;22:44;8:59;0,066;SBV022714;800243088;FRE
Sudbury;1787312627;20.5;22:44;8:59;0,121;110343;1702433229;NAT
;1455612017;25.5;22:45;2:10;0,15;SBV022714;800252048;FRE
Cellnet;7860317768;12.3;22:45;2:42;0,432;20948;1670517410;MOB
;1902865393;30.5;22:46;3:52;0,268;SBV022714;800252048;FRE
